,DISTANCE,UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
3802,224,ZW,IAD,"Washington, DC",ELM,"Elmira/Corning, NY"
3803,224,DL,LAF,"Lafayette, IN",DTW,"Detroit, MI"
3804,224,8E,BKC,"Buckland, AK",PHO,"Point Hope, AK"
3805,224,V8,DLG,"Dillingham, AK",PML,"Port Moller, AK"
3806,224,V8,PML,"Port Moller, AK",DLG,"Dillingham, AK"
3807,224,J5,HNS,"Haines, AK",WRG,"Wrangell, AK"
3808,224,FX,ROC,"Rochester, NY",PIT,"Pittsburgh, PA"
3809,225,8V,RBY,"Ruby, AK",FAI,"Fairbanks, AK"
3810,225,8V,FAI,"Fairbanks, AK",RBY,"Ruby, AK"
3811,225,5X,CPR,"Casper, WY",BIL,"Billings, MT"
3812,225,GL,MSN,"Madison, WI",LAF,"Lafayette, IN"
3813,225,GL,LAF,"Lafayette, IN",MSN,"Madison, WI"
3814,225,09Q,SAN,"San Diego, CA",IFP,"Bullhead City, AZ"
3815,225,09Q,IFP,"Bullhead City, AZ",SAN,"San Diego, CA"
3816,225,09Q,IFP,"Bullhead City, AZ",LGB,"Long Beach, CA"
3817,225,09Q,LGB,"Long Beach, CA",IFP,"Bullhead City, AZ"
3818,225,7S,UNK,"Unalakleet, AK",SHH,"Shishmaref, AK"
3819,225,7S,KVL,"Kivalina, AK",OME,"Nome, AK"
3820,225,MQ,DFW,"Dallas/Fort Worth, TX",SWO,"Stillwater, OK"
3821,225,MQ,SWO,"Stillwater, OK",DFW,"Dallas/Fort Worth, TX"
3822,225,8E,SHH,"Shishmaref, AK",UNK,"Unalakleet, AK"
3823,225,KO,AKN,"King Salmon, AK",ANI,"Aniak, AK"
3824,225,NC,ANI,"Aniak, AK",AKN,"King Salmon, AK"
3825,225,8E,OME,"Nome, AK",KVL,"Kivalina, AK"
3826,225,FX,BIL,"Billings, MT",CPR,"Casper, WY"
3827,226,YX,CLT,"Charlotte, NC",ATL,"Atlanta, GA"
3828,226,YX,ATL,"Atlanta, GA",CLT,"Charlotte, NC"
3829,226,F9,LAS,"Las Vegas, NV",SNA,"Santa Ana, CA"
3830,226,F9,SNA,"Santa Ana, CA",LAS,"Las Vegas, NV"
3831,226,5V,VEE,"Venetie, AK",BTI,"Barter Island, AK"
3832,226,09Q,BOI,"Boise, ID",ENV,"Wendover, UT"
3833,226,09Q,ENV,"Wendover, UT",BOI,"Boise, ID"
3834,226,09Q,SDF,"Louisville, KY",CRW,"Charleston/Dunbar, WV"
3835,226,OH,EWN,"New Bern/Morehead/Beaufort, NC",ROA,"Roanoke, VA"
3836,226,8E,WAA,"Wales, AK",KOT,"Kotlik, AK"
3837,226,U7,YIP,"Detroit, MI",IND,"Indianapolis, IN"
3838,226,09Q,IFP,"Bullhead City, AZ",BUR,"Burbank, CA"
3839,226,09Q,BUR,"Burbank, CA",IFP,"Bullhead City, AZ"
3840,226,G4,VPS,"Valparaiso, FL",MSY,"New Orleans, LA"
3841,226,G4,MSY,"New Orleans, LA",VPS,"Valparaiso, FL"
3842,226,OH,CVG,"Cincinnati, OH",TYS,"Knoxville, TN"
3843,226,FX,TYS,"Knoxville, TN",CVG,"Cincinnati, OH"
3844,227,9E,TRI,"Bristol/Johnson City/Kingsport, TN",ATL,"Atlanta, GA"
3845,227,9E,RDU,"Raleigh/Durham, NC",DCA,"Washington, DC"
3846,227,9E,ATL,"Atlanta, GA",TRI,"Bristol/Johnson City/Kingsport, TN"
3847,227,9E,DCA,"Washington, DC",RDU,"Raleigh/Durham, NC"
3848,227,OO,FSM,"Fort Smith, AR",DFW,"Dallas/Fort Worth, TX"
3849,227,OO,DFW,"Dallas/Fort Worth, TX",FSM,"Fort Smith, AR"
3850,227,LF,GCY,"Greeneville, TN",TN8,"Nashville, TN"
3851,227,LF,TN8,"Nashville, TN",GCY,"Greeneville, TN"
3852,227,V8,ILI,"Iliamna, AK",NIB,"Nikolai, AK"
3853,227,09Q,CMI,"Champaign/Urbana, IL",COU,"Columbia, MO"
3854,227,U7,MQY,"Smyrna, TN",CLU,"Columbus, IN"
3855,227,7S,ELI,"Elim, AK",ANI,"Aniak, AK"
3856,227,FX,GGW,"Glasgow, MT",GTF,"Great Falls, MT"
3857,227,FX,GTF,"Great Falls, MT",GGW,"Glasgow, MT"
3858,227,LF,AVL,"Asheville, NC",MQY,"Smyrna, TN"
3859,227,LF,MQY,"Smyrna, TN",AVL,"Asheville, NC"
3860,227,8V,VEE,"Venetie, AK",SCC,"Deadhorse, AK"
3861,227,27Q,TEB,"Teterboro, NJ",PSM,"Portsmouth, NH"
3862,228,YX,STL,"St. Louis, MO",CID,"Cedar Rapids/Iowa City, IA"
3863,228,YX,SYR,"Syracuse, NY",PHL,"Philadelphia, PA"
3864,228,YX,PHL,"Philadelphia, PA",SYR,"Syracuse, NY"
3865,228,U7,YIP,"Detroit, MI",CVG,"Cincinnati, OH"
3866,228,OO,MSP,"Minneapolis, MN",MSN,"Madison, WI"
3867,228,OO,SEA,"Seattle, WA",RDM,"Bend/Redmond, OR"
3868,228,OO,RDM,"Bend/Redmond, OR",SEA,"Seattle, WA"
3869,228,OO,MSN,"Madison, WI",MSP,"Minneapolis, MN"
3870,228,OO,DTW,"Detroit, MI",MDW,"Chicago, IL"
3871,228,OO,MDW,"Chicago, IL",DTW,"Detroit, MI"
3872,228,OO,DEN,"Denver, CO",LBF,"North Platte, NE"
3873,228,OO,LBF,"North Platte, NE",DEN,"Denver, CO"
3874,228,UA,FCA,"Kalispell, MT",BZN,"Bozeman, MT"
3875,228,FX,MOT,"Minot, ND",FAR,"Fargo, ND"
3876,228,FX,FAR,"Fargo, ND",MOT,"Minot, ND"
3877,228,FX,TLH,"Tallahassee, FL",MCO,"Orlando, FL"
3878,228,FX,MCO,"Orlando, FL",TLH,"Tallahassee, FL"
3879,228,DL,MKE,"Milwaukee, WI",PTK,"Pontiac, MI"
3880,228,DL,IAD,"Washington, DC",JFK,"New York, NY"
3881,228,9E,JFK,"New York, NY",IAD,"Washington, DC"
3882,228,L2,ANC,"Anchorage, AK",TLJ,"Tatalina, AK"
3883,228,L2,TLJ,"Tatalina, AK",ANC,"Anchorage, AK"
3884,228,9S,CVG,"Cincinnati, OH",YIP,"Detroit, MI"
3885,228,U7,MKE,"Milwaukee, WI",YIP,"Detroit, MI"
3886,228,AN,SVC,"Silver City/Hurley, NM",SCF,"Phoenix, AZ"
3887,228,AN,SCF,"Phoenix, AZ",SVC,"Silver City/Hurley, NM"
3888,228,09Q,PVD,"Providence, RI",ACY,"Atlantic City, NJ"
3889,228,3EQ,BZN,"Bozeman, MT",FCA,"Kalispell, MT"
3890,228,LF,TYS,"Knoxville, TN",LUK,"Cincinnati, OH"
3891,229,9E,DTW,"Detroit, MI",CVG,"Cincinnati, OH"
3892,229,9E,CVG,"Cincinnati, OH",DTW,"Detroit, MI"
3893,229,9E,IAD,"Washington, DC",LGA,"New York, NY"
3894,229,C5,LGA,"New York, NY",IAD,"Washington, DC"
3895,229,PT,IPT,"Williamsport, PA",CHO,"Charlottesville, VA"
3896,229,3EQ,LAS,"Las Vegas, NV",VNY,"Van Nuys, CA"
3897,229,3EQ,VNY,"Van Nuys, CA",LAS,"Las Vegas, NV"
3898,229,FX,STL,"St. Louis, MO",IND,"Indianapolis, IN"
3899,229,FX,IND,"Indianapolis, IN",STL,"St. Louis, MO"
3900,229,09Q,GYY,"Gary, IN",CVG,"Cincinnati, OH"
3901,229,MQ,SJT,"San Angelo, TX",DFW,"Dallas/Fort Worth, TX"
3902,229,MQ,DFW,"Dallas/Fort Worth, TX",SJT,"San Angelo, TX"
3903,229,AMQ,TUL,"Tulsa, OK",ADS,"Dallas, TX"
3904,229,AMQ,ADS,"Dallas, TX",TUL,"Tulsa, OK"
3905,229,8V,PHO,"Point Hope, AK",AIN,"Wainwright, AK"
3906,229,8E,AIN,"Wainwright, AK",PHO,"Point Hope, AK"
3907,229,U7,CVG,"Cincinnati, OH",GYY,"Gary, IN"
3908,229,G4,BGR,"Bangor, ME",PBG,"Plattsburgh, NY"
3909,229,GV,MLL,"Marshall, AK",DLG,"Dillingham, AK"
3910,229,3EQ,HOU,"Houston, TX",RBD,"Dallas/Fort Worth, TX"
3911,229,UA,MKC,"Kansas City, MO",STL,"St. Louis, MO"
3912,230,4B,ABQ,"Albuquerque, NM",CNM,"Carlsbad, NM"
3913,230,4B,CNM,"Carlsbad, NM",ABQ,"Albuquerque, NM"
3914,230,OO,DEN,"Denver, CO",CPR,"Casper, WY"
3915,230,OO,CPR,"Casper, WY",DEN,"Denver, CO"
3916,230,KO,AKN,"King Salmon, AK",ENA,"Kenai, AK"
3917,230,AN,PHX,"Phoenix, AZ",SVC,"Silver City/Hurley, NM"
3918,230,AN,SVC,"Silver City/Hurley, NM",PHX,"Phoenix, AZ"
3919,230,AN,HSH,"Las Vegas, NV",HHR,"Hawthorne, CA"
3920,230,GV,ENA,"Kenai, AK",AKN,"King Salmon, AK"
3921,230,OO,BNA,"Nashville, TN",CVG,"Cincinnati, OH"
3922,230,04Q,MMU,"Morristown, NJ",ACK,"Nantucket, MA"
3923,230,04Q,ACK,"Nantucket, MA",MMU,"Morristown, NJ"
3924,230,G4,CID,"Cedar Rapids/Iowa City, IA",ATW,"Appleton, WI"
3925,230,MQ,TUL,"Tulsa, OK",LIT,"Little Rock, AR"
3926,230,5Y,CVG,"Cincinnati, OH",BNA,"Nashville, TN"
3927,230,7S,MCG,"McGrath, AK",PAQ,"Palmer, AK"
3928,230,LF,USA,"Concord, NC",HTS,"Ashland, WV"
3929,230,5V,EDF,"Anchorage, AK",TLJ,"Tatalina, AK"
3930,230,04Q,SLK,"Saranac Lake/Lake Placid, NY",HPN,"White Plains, NY"
3931,230,04Q,HPN,"White Plains, NY",SLK,"Saranac Lake/Lake Placid, NY"
3932,230,KLQ,LIT,"Little Rock, AR",TUL,"Tulsa, OK"
3933,230,7S,PAQ,"Palmer, AK",MCG,"McGrath, AK"
3934,230,27Q,PTK,"Pontiac, MI",MDW,"Chicago, IL"
3935,230,FX,CIU,"Sault Ste. Marie, MI",FNT,"Flint, MI"
3936,231,9E,DTW,"Detroit, MI",IND,"Indianapolis, IN"
3937,231,9E,IND,"Indianapolis, IN",DTW,"Detroit, MI"
3938,231,ABX,WRI,"Fort Dix, NJ",NGU,"Norfolk, VA"
3939,231,B6,LAS,"Las Vegas, NV",LGB,"Long Beach, CA"
3940,231,B6,LGB,"Long Beach, CA",LAS,"Las Vegas, NV"
3941,231,3E,STL,"St. Louis, MO",MKL,"Jackson, TN"
3942,231,3E,MKL,"Jackson, TN",STL,"St. Louis, MO"
3943,231,09Q,ACY,"Atlantic City, NJ",ALB,"Albany, NY"
3944,231,G4,FAR,"Fargo, ND",FSD,"Sioux Falls, SD"
3945,231,2EQ,TLJ,"Tatalina, AK",MRI,"Anchorage, AK"
3946,231,KO,SIT,"Sitka, AK",YAK,"Yakutat, AK"
3947,231,09Q,AUS,"Austin, TX",GGG,"Longview, TX"
3948,231,2EQ,MRI,"Anchorage, AK",TLJ,"Tatalina, AK"
3949,231,GV,STG,"St. George Island, AK",7AK,"Akun, AK"
3950,231,04Q,FRG,"East Farmingdale, NY",SFM,"Sanford, ME"
3951,231,04Q,SFM,"Sanford, ME",FRG,"East Farmingdale, NY"
3952,231,GV,AKB,"Atka, AK",IKO,"Nikolski, AK"
3953,231,G4,SFB,"Sanford, FL",SAV,"Savannah, GA"
3954,232,5X,SAT,"San Antonio, TX",MFE,"Mission/McAllen/Edinburg, TX"
3955,232,SY,DSM,"Des Moines, IA",MSP,"Minneapolis, MN"
3956,232,04Q,HGR,"Hagerstown, MD",HPN,"White Plains, NY"
3957,232,04Q,HPN,"White Plains, NY",HGR,"Hagerstown, MD"
3958,232,OO,MSP,"Minneapolis, MN",DSM,"Des Moines, IA"
3959,232,FX,FAT,"Fresno, CA",SBD,"San Bernardino, CA"
3960,232,GV,AKN,"King Salmon, AK",BET,"Bethel, AK"
3961,232,5V,BET,"Bethel, AK",AKN,"King Salmon, AK"
3962,232,5X,MFE,"Mission/McAllen/Edinburg, TX",SAT,"San Antonio, TX"
3963,232,LF,MQY,"Smyrna, TN",JBR,"Jonesboro, AR"
3964,232,LF,JBR,"Jonesboro, AR",MQY,"Smyrna, TN"
3965,233,H6,ANI,"Aniak, AK",GAL,"Galena, AK"
3966,233,H6,GAL,"Galena, AK",ANI,"Aniak, AK"
3967,233,09Q,FRG,"East Farmingdale, NY",SCE,"State College, PA"
3968,233,FX,ONT,"Ontario, CA",BIH,"Bishop, CA"
3969,233,FX,SAT,"San Antonio, TX",HRL,"Harlingen/San Benito, TX"
3970,233,KAT,ANC,"Anchorage, AK",LKK,"Kulik Lake, AK"
3971,233,5V,GAL,"Galena, AK",KOT,"Kotlik, AK"
3972,233,AN,VNY,"Van Nuys, CA",IFP,"Bullhead City, AZ"
3973,233,DL,CSG,"Columbus, GA",TYS,"Knoxville, TN"
3974,233,WN,HRL,"Harlingen/San Benito, TX",SAT,"San Antonio, TX"
3975,233,FX,BIH,"Bishop, CA",ONT,"Ontario, CA"
3976,233,DL,TYS,"Knoxville, TN",CSG,"Columbus, GA"
3977,233,AN,YUM,"Yuma, AZ",HHR,"Hawthorne, CA"
3978,233,AN,HHR,"Hawthorne, CA",YUM,"Yuma, AZ"
3979,234,5X,RFD,"Rockford, IL",LAN,"Lansing, MI"
3980,234,AS,JNU,"Juneau, AK",KTN,"Ketchikan, AK"
3981,234,AS,KTN,"Ketchikan, AK",JNU,"Juneau, AK"
3982,234,OO,BOI,"Boise, ID",PSC,"Pasco/Kennewick/Richland, WA"
3983,234,OO,EUG,"Eugene, OR",SEA,"Seattle, WA"
3984,234,OO,SEA,"Seattle, WA",EUG,"Eugene, OR"
3985,234,OO,PSC,"Pasco/Kennewick/Richland, WA",BOI,"Boise, ID"
3986,234,AN,SBA,"Santa Barbara, CA",SJC,"San Jose, CA"
3987,234,AN,SJC,"San Jose, CA",SBA,"Santa Barbara, CA"
3988,234,AN,LAS,"Las Vegas, NV",HHR,"Hawthorne, CA"
3989,234,AN,HHR,"Hawthorne, CA",LAS,"Las Vegas, NV"
3990,234,MQ,ORD,"Chicago, IL",ALO,"Waterloo, IA"
3991,234,MQ,ALO,"Waterloo, IA",ORD,"Chicago, IL"
3992,234,H6,SVA,"Savoonga, AK",GLV,"Golovin, AK"
3993,234,H6,GLV,"Golovin, AK",SVA,"Savoonga, AK"
3994,234,OH,HPN,"White Plains, NY",DCA,"Washington, DC"
3995,234,OH,DCA,"Washington, DC",HPN,"White Plains, NY"
3996,234,8V,FAI,"Fairbanks, AK",NIB,"Nikolai, AK"
3997,234,8V,NIB,"Nikolai, AK",FAI,"Fairbanks, AK"
3998,234,27Q,MDW,"Chicago, IL",ALN,"Alton, IL"
3999,234,PT,ALB,"Albany, NY",MDT,"Harrisburg, PA"
4000,234,V8,HOM,"Homer, AK",EGX,"Egegik, AK"
4001,234,7S,WBB,"Stebbins, AK",OTZ,"Kotzebue, AK"
4002,234,G4,MDT,"Harrisburg, PA",ALB,"Albany, NY"
4003,234,04Q,FOK,"Westhampton, NY",FRY,"Fryeburg, ME"
4004,234,27Q,ALN,"Alton, IL",MDW,"Chicago, IL"
4005,234,LF,DTW,"Detroit, MI",PWK,"Chicago, IL"
4006,235,9E,DTW,"Detroit, MI",ORD,"Chicago, IL"
4007,235,9E,ORD,"Chicago, IL",DTW,"Detroit, MI"
4008,235,EV,LIT,"Little Rock, AR",AEX,"Alexandria, LA"
4009,235,PT,CLT,"Charlotte, NC",HTS,"Ashland, WV"
4010,235,PT,HTS,"Ashland, WV",CLT,"Charlotte, NC"
4011,235,2EQ,MRI,"Anchorage, AK",TCT,"Takotna, AK"
4012,235,2EQ,TCT,"Takotna, AK",MRI,"Anchorage, AK"
4013,235,LF,TEB,"Teterboro, NJ",MNZ,"Manassas, VA"
4014,235,GFQ,PTK,"Pontiac, MI",ORD,"Chicago, IL"
4015,235,09Q,IFP,"Bullhead City, AZ",LAX,"Los Angeles, CA"
4016,235,09Q,LAX,"Los Angeles, CA",IFP,"Bullhead City, AZ"
4017,236,AS,LAS,"Las Vegas, NV",LAX,"Los Angeles, CA"
4018,236,AS,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
4019,236,EM,TUL,"Tulsa, OK",AFW,"Dallas/Fort Worth, TX"
4020,236,EM,AFW,"Dallas/Fort Worth, TX",TUL,"Tulsa, OK"
4021,236,OO,MSP,"Minneapolis, MN",ATW,"Appleton, WI"
4022,236,OO,ATW,"Appleton, WI",MSP,"Minneapolis, MN"
4023,236,KO,ILI,"Iliamna, AK",PTH,"Port Heiden, AK"
4024,236,8E,UNK,"Unalakleet, AK",HPB,"Hooper Bay, AK"
4025,236,8E,HPB,"Hooper Bay, AK",UNK,"Unalakleet, AK"
4026,236,FX,MQT,"Marquette, MI",MKE,"Milwaukee, WI"
4027,236,FX,MKE,"Milwaukee, WI",MQT,"Marquette, MI"
4028,236,KO,DLG,"Dillingham, AK",ADQ,"Kodiak, AK"
4029,236,2O,ADQ,"Kodiak, AK",DLG,"Dillingham, AK"
4030,236,EV,PNS,"Pensacola, FL",BTR,"Baton Rouge, LA"
4031,237,9E,MKE,"Milwaukee, WI",DTW,"Detroit, MI"
4032,237,OO,DTW,"Detroit, MI",MKE,"Milwaukee, WI"
4033,237,OO,TUL,"Tulsa, OK",DFW,"Dallas/Fort Worth, TX"
4034,237,PT,PHL,"Philadelphia, PA",PVD,"Providence, RI"
4035,237,PT,PVD,"Providence, RI",PHL,"Philadelphia, PA"
4036,237,5V,ARC,"Arctic Village, AK",FAI,"Fairbanks, AK"
4037,237,5V,FAI,"Fairbanks, AK",ARC,"Arctic Village, AK"
4038,237,5X,SYR,"Syracuse, NY",MHT,"Manchester, NH"
4039,237,WN,STL,"St. Louis, MO",MCI,"Kansas City, MO"
4040,237,WN,MCI,"Kansas City, MO",STL,"St. Louis, MO"
4041,237,YV,DFW,"Dallas/Fort Worth, TX",TUL,"Tulsa, OK"
4042,237,04Q,BTV,"Burlington, VT",HPN,"White Plains, NY"
4043,237,27Q,HPN,"White Plains, NY",BTV,"Burlington, VT"
4044,237,FX,PQI,"Presque Isle/Houlton, ME",PWM,"Portland, ME"
4045,237,FX,PWM,"Portland, ME",PQI,"Presque Isle/Houlton, ME"
4046,237,04Q,BHB,"Bar Harbor, ME",ACK,"Nantucket, MA"
4047,237,09Q,JAX,"Jacksonville, FL",CSG,"Columbus, GA"
4048,237,OO,YUM,"Yuma, AZ",LAX,"Los Angeles, CA"
4049,237,OO,LAX,"Los Angeles, CA",YUM,"Yuma, AZ"
4050,237,3EQ,LAS,"Las Vegas, NV",CLD,"Carlsbad, CA"
4051,237,3EQ,CLD,"Carlsbad, CA",LAS,"Las Vegas, NV"
4052,238,YX,ATL,"Atlanta, GA",HHH,"Hilton Head, SC"
4053,238,YX,HHH,"Hilton Head, SC",ATL,"Atlanta, GA"
4054,238,OO,BFL,"Bakersfield, CA",SFO,"San Francisco, CA"
4055,238,OO,SFO,"San Francisco, CA",BFL,"Bakersfield, CA"
4056,238,KLQ,CID,"Cedar Rapids/Iowa City, IA",MCI,"Kansas City, MO"
4057,238,KLQ,MCI,"Kansas City, MO",CID,"Cedar Rapids/Iowa City, IA"
4058,238,SY,MKE,"Milwaukee, WI",IND,"Indianapolis, IN"
4059,238,SY,IND,"Indianapolis, IN",MKE,"Milwaukee, WI"
4060,238,OO,ATL,"Atlanta, GA",BQK,"Brunswick, GA"
4061,238,OO,BQK,"Brunswick, GA",ATL,"Atlanta, GA"
4062,238,QX,TUL,"Tulsa, OK",DAL,"Dallas, TX"
4063,238,FX,IAH,"Houston, TX",AFW,"Dallas/Fort Worth, TX"
4064,238,FX,AFW,"Dallas/Fort Worth, TX",IAH,"Houston, TX"
4065,238,FX,GRR,"Grand Rapids, MI",CIU,"Sault Ste. Marie, MI"
4066,238,FX,CIU,"Sault Ste. Marie, MI",GRR,"Grand Rapids, MI"
4067,238,09Q,PSM,"Portsmouth, NH",EWR,"Newark, NJ"
4068,238,WN,DAL,"Dallas, TX",TUL,"Tulsa, OK"
4069,238,PT,MDT,"Harrisburg, PA",LYH,"Lynchburg, VA"
4070,238,AN,HHR,"Hawthorne, CA",BIH,"Bishop, CA"
4071,238,09Q,TTN,"Trenton, NJ",BED,"Bedford, MA"
4072,238,YX,MIA,"Miami, FL",DAB,"Daytona Beach, FL"
4073,238,04Q,B21,"Carrabassett, ME",EWB,"New Bedford/Fall River, MA"
4074,238,04Q,EWB,"New Bedford/Fall River, MA",B21,"Carrabassett, ME"
4075,238,AN,VGT,"Las Vegas, NV",HHR,"Hawthorne, CA"
4076,239,LF,BFI,"Seattle, WA",EUG,"Eugene, OR"
4077,239,WN,DAL,"Dallas, TX",HOU,"Houston, TX"
4078,239,WN,HOU,"Houston, TX",DAL,"Dallas, TX"
4079,239,ZW,GSO,"Greensboro/High Point, NC",IAD,"Washington, DC"
4080,239,ZW,IAD,"Washington, DC",GSO,"Greensboro/High Point, NC"
4081,239,V8,ILI,"Iliamna, AK",KKI,"Akiachak, AK"
4082,239,09Q,CVG,"Cincinnati, OH",CKB,"Clarksburg/Fairmont, WV"
4083,239,09Q,CKB,"Clarksburg/Fairmont, WV",CVG,"Cincinnati, OH"
4084,239,7S,HCR,"Holy Cross, AK",OME,"Nome, AK"
4085,239,8E,OME,"Nome, AK",HCR,"Holy Cross, AK"
4086,240,OO,ORD,"Chicago, IL",DAY,"Dayton, OH"
4087,240,OO,DAY,"Dayton, OH",ORD,"Chicago, IL"
4088,240,3M,TPA,"Tampa, FL",EYW,"Key West, FL"
4089,240,3M,EYW,"Key West, FL",TPA,"Tampa, FL"
4090,240,OO,IMT,"Iron Mountain/Kingsfd, MI",GRR,"Grand Rapids, MI"
4091,240,OO,RIW,"Riverton/Lander, WY",SLC,"Salt Lake City, UT"
4092,240,DL,ATL,"Atlanta, GA",ECP,"Panama City, FL"
4093,240,DL,ECP,"Panama City, FL",ATL,"Atlanta, GA"
4094,240,OO,PIT,"Pittsburgh, PA",ITH,"Ithaca/Cortland, NY"
4095,240,G4,RFD,"Rockford, IL",DSM,"Des Moines, IA"
4096,240,G4,DSM,"Des Moines, IA",RFD,"Rockford, IL"
4097,240,OH,TRI,"Bristol/Johnson City/Kingsport, TN",BNA,"Nashville, TN"
4098,240,5X,JAX,"Jacksonville, FL",CAE,"Columbia, SC"
4099,240,5X,CAE,"Columbia, SC",JAX,"Jacksonville, FL"
4100,240,GFQ,LAF,"Lafayette, IN",PTK,"Pontiac, MI"
4101,240,KAT,ANC,"Anchorage, AK",IGG,"Igiugig, AK"
4102,240,09Q,SAN,"San Diego, CA",SMX,"Santa Maria, CA"
4103,240,7S,SLQ,"Sleetmute, AK",ANC,"Anchorage, AK"
4104,240,U7,YIP,"Detroit, MI",CLU,"Columbus, IN"
4105,240,EV,JAN,"Jackson/Vicksburg, MS",LCH,"Lake Charles, LA"
4106,240,V8,IGG,"Igiugig, AK",ANC,"Anchorage, AK"
4107,241,9E,DTW,"Detroit, MI",BUF,"Buffalo, NY"
4108,241,9E,BUF,"Buffalo, NY",DTW,"Detroit, MI"
4109,241,OO,ATL,"Atlanta, GA",GTR,"Columbus, MS"
4110,241,OO,GTR,"Columbus, MS",ATL,"Atlanta, GA"
4111,241,PT,CHA,"Chattanooga, TN",CLT,"Charlotte, NC"
4112,241,PT,CLT,"Charlotte, NC",CHA,"Chattanooga, TN"
4113,241,PT,PHL,"Philadelphia, PA",ORH,"Worcester, MA"
4114,241,PT,ORH,"Worcester, MA",PHL,"Philadelphia, PA"
4115,241,3AQ,PPC,"Prospect Creek, AK",SCC,"Deadhorse, AK"
4116,241,3AQ,SCC,"Deadhorse, AK",PPC,"Prospect Creek, AK"
4117,241,DL,CMH,"Columbus, OH",GRR,"Grand Rapids, MI"
4118,241,EM,PDX,"Portland, OR",LMT,"Klamath Falls, OR"
4119,241,EM,LMT,"Klamath Falls, OR",PDX,"Portland, OR"
4120,241,U7,IAG,"Niagara Falls, NY",YIP,"Detroit, MI"
4121,241,OO,PIR,"Pierre, SD",BFF,"Scottsbluff, NE"
4122,241,OO,BFF,"Scottsbluff, NE",PIR,"Pierre, SD"
4123,241,FX,MQT,"Marquette, MI",MSN,"Madison, WI"
4124,241,AMQ,MWA,"Marion/Herrin, IL",LEX,"Lexington, KY"
4125,241,NK,RIC,"Richmond, VA",CRW,"Charleston/Dunbar, WV"
4126,241,U7,YIP,"Detroit, MI",IAG,"Niagara Falls, NY"
4127,241,MQ,BMI,"Bloomington/Normal, IL",GRR,"Grand Rapids, MI"
4128,241,U7,LEX,"Lexington, KY",MWA,"Marion/Herrin, IL"
4129,242,H6,BTI,"Barter Island, AK",AKP,"Anaktuvuk Pass, AK"
4130,242,5V,AKP,"Anaktuvuk Pass, AK",BTI,"Barter Island, AK"
4131,242,DL,MSN,"Madison, WI",LAN,"Lansing, MI"
4132,242,DL,LAN,"Lansing, MI",MSN,"Madison, WI"
